NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
,경상남도 창원마산회원구 봉암동,194,194,0,82주택,59.31,68.23,201501,6,"         5,800",1,,,1982,무역로 271,,,,,
,경상남도 창원마산회원구 석전동,160-248,160,248,(160-248),41.98,42.01,201501,25,"        11,000",1,,,1981,석전남2길 9,,,,,
,경상남도 창원마산회원구 석전동,239-19,239,19,금강하이츠빌라,95.85,29.1,201501,29,"        17,500",6,,,1997,석전동9길 31,,,,,
,경상남도 창원마산회원구 회원동,668-8,668,8,삼성,49.45,41.09,201501,24,"         8,700",1,,,1982,회원북24길 42,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,80.605,101.12,201501,27,"        33,000",4,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,80.605,101.12,201501,15,"        22,500",2,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 석전동,287-3,287,3,청산,49.5,56.27,201501,9,"         6,000",3,,,1982,석전서6길 27,,,,,
,경상남도 창원마산회원구 구암동,12-5,12,5,세화,41.98,27.74,201501,20,"         8,250",2,,,1981,구암서3길 76,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,80.605,101.12,201501,15,"        22,968",3,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 구암동,19-4,19,4,현대,56.45,58.64,201501,20,"        11,000",2,,,1983,구암서1길 45-1,,,,,
,경상남도 창원마산회원구 양덕동,12-55,12,55,팔용,73.22,41.3,201501,19,"        11,900",3,,,1978,양덕북20길 5,,,,,
,경상남도 창원마산회원구 합성동,602-6,602,6,웰 하우스,36.7699,40.63,201501,14,"         9,000",4,,,2013,금강로 90,,,,,
,경상남도 창원마산회원구 회성동,527,527,0,파크캐슬,55.4528,63.13,201501,11,"        19,200",2,,,2014,회성남20길 40,,,,,
,경상남도 창원마산회원구 양덕동,169-26,169,26,팔용아트빌2차,55.88,27.06,201501,26,"        17,520",2,,,2004,양덕동5길 18,,,,,
,경상남도 창원마산회원구 양덕동,90-18,90,18,(90-18),57.98,38.8,201501,21,"        10,600",1,,,1981,양덕북16길 18,,,,,
,경상남도 창원마산회원구 석전동,282-5,282,5,황강주택,55.5458,41.19,201501,24,"        11,000",2,,,2004,석전서8길 45,,,,,
,경상남도 창원마산회원구 양덕동,169-2,169,2,팔용아트빌가동,42.2356,21.59,201501,27,"         9,500",3,,,2003,양덕동5길 28,,,,,
,경상남도 창원마산회원구 양덕동,61-37,61,37,양덕,37.22,25.12,201501,31,"         6,900",3,,,1981,양덕남2길 12,,,,,
,경상남도 창원마산회원구 회성동,444-11,444,11,선우,54.08,51.2,201501,12,"         6,850",2,,,1980,회성남12길 15,,,,,
,경상남도 창원마산회원구 합성동,88-7,88,7,금봉미니,51.9,49.5,201501,27,"         5,500",2,,,1980,합성서11길 9,,,,,
,경상남도 창원마산회원구 합성동,131-59,131,59,조은아트빌C,71.44,50.91,201501,27,"        15,500",1,,,2003,합성동4길 10,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,385,385,0,두정숲속애(1단지),59.8869,76.07,201501,16,"        12,650",2,,,2011,숲속로 53,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,80.605,106.6,201501,15,"        22,059",2,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,81.535,107.9,201501,15,"        22,440",3,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 회원동,157-2,157,2,태우국민주택,52.0,54.05,201501,28,"        10,000",2,,,1982,3·15대로 550-3,,,,,
,경상남도 창원마산회원구 회원동,65-88,65,88,회원A,58.61,57.33,201501,31,"         9,900",1,,,1980,회원동로 29,,,,,
,경상남도 창원마산회원구 회원동,671-4,671,4,신일,61.2,55.12,201502,2,"         6,500",2,,,1984,회원천남길 50,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,326-1,326,1,라임하우스(326-1),59.96,59.67,201502,27,"        15,800",2,,,2013,광려로 72,,,,,
,경상남도 창원마산회원구 내서읍 원계리,505-1,505,1,명품에브라임,78.464,54.41,201502,9,"        18,500",4,,,2013,광려천남로 259-35,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,76.36,95.89,201502,17,"        20,625",1,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 석전동,251-7,251,7,81석전지구,45.09,43.5,201502,13,"         8,500",2,,,1981,석전동2길 23,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,76.36,95.89,201502,6,"        20,625",1,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 석전동,282-5,282,5,황강주택,71.1834,52.78,201502,2,"        13,200",5,,,2004,석전서8길 45,,,,,
,경상남도 창원마산회원구 양덕동,158-7,158,7,타코마,54.94,42.07,201502,24,"         8,600",1,,,1976,양덕로 65,,,,,
,경상남도 창원마산회원구 회성동,442-19,442,19,신신,49.14,46.56,201502,4,"         5,000",1,,,1983,회성남5길 14,,,,,
,경상남도 창원마산회원구 회성동,527,527,0,파크캐슬,55.4528,63.13,201502,3,"        18,900",1,,,2014,회성남20길 40,,,,,
,경상남도 창원마산회원구 양덕동,158-14,158,14,송학,52.83,28.7,201502,11,"         9,000",2,,,1979,양덕동1길 10,,,,,
,경상남도 창원마산회원구 내서읍 원계리,508,508,0,애플하우스,56.695,52.9,201502,11,"        12,700",3,,,2012,원계증산길 70-16,,,,,
,경상남도 창원마산회원구 구암동,8-37,8,37,연화,46.41,42.81,201502,25,"         6,300",2,,,1982,구암서3길 104-1,,,,,
,경상남도 창원마산회원구 양덕동,94-47,94,47,(94-47),25.2,13.09,201502,9,"         5,650",3,,,2005,양덕북15길 38,,,,,
,경상남도 창원마산회원구 회성동,466-25,466,25,회성(466-25),33.6,13.56,201502,25,"         4,000",2,,,1982,회성남20길 13-1,,,,,
,경상남도 창원마산회원구 합성동,62-32,62,32,태양,44.79,36.73,201502,7,"         7,800",2,,,1980,합성북21길 10,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,81.535,107.9,201502,9,"        33,500",4,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 석전동,226-1,226,1,(226-1),31.4,28.2,201502,26,"         5,000",2,,,1980,석전동17길 23,,,,,
,경상남도 창원마산회원구 회원동,31-10,31,10,대양빌라나동,69.75,45.03,201502,5,"        10,900",1,,,1985,회원동15길 32,,,,,
,경상남도 창원마산회원구 석전동,221-11,221,11,(221-11),47.8,40.3,201502,10,"         5,750",2,,,1981,석전동16길 33,,,,,
,경상남도 창원마산회원구 석전동,160-248,160,248,(160-248),46.02,45.33,201502,15,"        12,000",2,,,1981,석전남2길 9,,,,,
,경상남도 창원마산회원구 내서읍 중리,1451-48,1451,48,의창국민주택,55.98,52.68,201502,20,"         8,500",2,,,1985,광려천서로 149,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,76.36,101.08,201502,13,"        20,500",1,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,76.36,95.89,201502,21,"        20,625",1,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 합성동,66-22,66,22,영광빌라,81.64,62.72,201502,8,"        17,285",4,,,2006,합성북15길 124,,,,,
,경상남도 창원마산회원구 회원동,157-2,157,2,태우국민주택,52.0,54.05,201502,27,"         8,150",2,,,1982,3·15대로 550-3,,,,,
,경상남도 창원마산회원구 회원동,637-15,637,15,한솔빌리지,79.335,51.84,201502,2,"        19,000",3,,,2014,회원북27길 14,,,,,
,경상남도 창원마산회원구 석전동,278-12,278,12,성진나,49.5,53.0,201503,25,"         7,400",3,,,1982,석전서9길 13-1,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,326-1,326,1,라임하우스(326-1),59.96,59.67,201503,3,"        15,900",5,,,2013,광려로 72,,,,,
,경상남도 창원마산회원구 구암동,278-5,278,5,유성,47.54,38.93,201503,9,"         7,900",2,,,1981,구암북2길 18,,,,,
,경상남도 창원마산회원구 석전동,225-1,225,1,목련빌라,46.02,12.1,201503,5,"         7,500",2,,,1986,석전동17길 7,,,,,
,경상남도 창원마산회원구 내서읍 원계리,505-1,505,1,명품에브라임,84.72,58.74,201503,3,"        20,624",4,,,2013,광려천남로 259-35,,,,,
,경상남도 창원마산회원구 회성동,455-12,455,12,삼성101동,72.226,38.01,201503,3,"        13,950",5,,,2004,회성남11길 18,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,326-1,326,1,라임하우스(326-1),59.96,59.69,201503,31,"        15,700",3,,,2013,광려로 72,,,,,
,경상남도 창원마산회원구 양덕동,158-14,158,14,송학,49.36,28.7,201503,28,"         8,700",3,,,1979,양덕동1길 10,,,,,
,경상남도 창원마산회원구 합성동,156-28,156,28,정한,66.62,36.43,201503,16,"        10,450",1,,,1990,합성동2길 37,,,,,
,경상남도 창원마산회원구 회성동,447-8,447,8,지인아트빌라,61.88,31.71,201503,17,"        13,100",3,,,2006,회성남7길 19,,,,,
,경상남도 창원마산회원구 양덕동,169-44,169,44,팔용아트빌다동,42.2356,21.59,201503,30,"        11,950",2,,,2003,양덕동5길 30,,,,,
,경상남도 창원마산회원구 회성동,467-19,467,19,(467-19),48.12,40.62,201503,4,"         6,200",1,,,1986,북성로 292-16,,,,,
,경상남도 창원마산회원구 합성동,60-2,60,2,덕성,45.82,40.96,201503,23,"         9,800",1,,,1981,합성북23길 23-40,,,,,
,경상남도 창원마산회원구 양덕동,72-9,72,9,한효N,46.21,49.54,201503,3,"         9,000",3,,,1981,양덕서6길 35,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.83,13.67,201503,14,"         4,000",2,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),28.93,15.32,201503,24,"         3,600",4,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.83,13.67,201503,14,"         4,000",2,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,766,766,0,위드필1,59.8497,39.36,201503,24,"        16,000",2,,,2013,삼계로 117,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,326-1,326,1,라임하우스(326-1),59.96,59.67,201503,12,"        15,800",3,,,2013,광려로 72,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.68,13.59,201503,14,"         4,000",4,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 양덕동,11-15,11,15,한진,73.89,36.13,201503,3,"        14,400",3,,,2003,산호천동길 210-2,,,,,
,경상남도 창원마산회원구 양덕동,158-14,158,14,송학,57.72,28.7,201503,3,"         9,000",3,,,1979,양덕동1길 10,,,,,
,경상남도 창원마산회원구 양덕동,158-7,158,7,타코마,54.94,42.03,201503,4,"         9,150",4,,,1976,양덕로 65,,,,,
,경상남도 창원마산회원구 석전동,160-248,160,248,(160-248),48.37,46.8,201503,16,"        12,500",1,,,1981,석전남2길 9,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,80.605,101.12,201503,6,"        33,500",4,,,2014,삼계로 154,,,,,
,경상남도 창원마산회원구 회원동,25-19,25,19,회원(25-19),39.6,26.4,201503,30,"         7,000",3,,,1982,회원동19길 16,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,740-2,740,2,너울림빌라1차,80.605,101.12,201503,2,"        33,932",4,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 구암동,275-3,275,3,대광빌라,74.35,41.35,201503,27,"         9,000",4,,,1991,구암북9길 39,,,,,
,경상남도 창원마산회원구 구암동,1085,1085,0,거북빌라,60.45,43.52,201503,10,"         6,000",2,,,1997,구암동6길 9-1,,,,,
,경상남도 창원마산회원구 구암동,27-20,27,20,(27-20),32.99,26.7,201503,21,"         4,950",1,,,1980,구암남2길 40,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,440,440,0,두정숲속애2차(1동),72.154,81.58,201503,24,"        16,000",3,,,2012,삼계숲길 169,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,80.605,106.6,201503,23,"        23,200",3,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 석전동,170-3,170,3,대우(170-3),62.1,36.17,201503,30,"         7,500",3,,,1983,석전북7길 29,,,,,
,경상남도 창원마산회원구 석전동,137-37,137,37,듀오아트빌,55.4203,34.91,201503,18,"        15,000",3,,,2003,석전남16길 37,,,,,
,경상남도 창원마산회원구 석전동,252-29,252,29,보광주택,56.73,47.46,201503,12,"         9,000",3,,,1986,석전동1길 17,,,,,
,경상남도 창원마산회원구 회원동,248-12,248,12,동방빌라,140.21,84.53,201503,12,"        25,000",4,,,2009,무학로 673,,,,,
,경상남도 창원마산회원구 회원동,671-4,671,4,신일,61.2,55.12,201503,23,"         9,900",3,,,1984,회원천남길 50,,,,,
,경상남도 창원마산회원구 석전동,137-37,137,37,듀오아트빌,44.4387,27.99,201503,12,"        14,000",4,,,2003,석전남16길 37,,,,,
,경상남도 창원마산회원구 내서읍 중리,343,343,0,무진하이츠,78.88,61.79,201503,11,"         9,500",2,,,1998,호원로 221-32,,,,,
,경상남도 창원마산회원구 봉암동,452-9,452,9,봉암동무궁화,53.29,53.77,201503,16,"         4,500",1,,,1980,봉암북7길 50,,,,,
,경상남도 창원마산회원구 회원동,667-2,667,2,거북,41.19,44.88,201503,28,"         8,700",1,,,1981,회원북24길 61,,,,,
,경상남도 창원마산회원구 합성동,67-10,67,10,(67-10),30.44,23.07,201504,30,"         7,700",1,,,1978,합포성지길 50,,,,,
,경상남도 창원마산회원구 석전동,175-2,175,2,한진맨션,41.31,23.86,201504,6,"         6,500",5,,,1997,석전북7길 43,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),63.15,33.44,201504,22,"         8,250",1,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.83,13.67,201504,16,"         3,600",2,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.83,13.67,201504,1,"         2,700",3,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 합성동,322-8,322,8,81합성지구태우,46.31,40.58,201504,29,"         8,450",2,,,1982,합성동2길 30,,,,,
,경상남도 창원마산회원구 합성동,134-7,134,7,(134-7),25.83,13.67,201504,18,"         3,500",2,,,2003,합성옛길 319,,,,,
,경상남도 창원마산회원구 회원동,526-20,526,20,(526-20),48.54,45.75,201504,15,"         7,100",2,,,1981,회원남17길 26,,,,,
,경상남도 창원마산회원구 회성동,527,527,0,파크캐슬,55.4528,63.13,201504,16,"        19,000",2,,,2014,회성남20길 40,,,,,
,경상남도 창원마산회원구 회성동,442-28,442,28,삼성주택,48.26,40.3,201504,27,"         6,800",2,,,1982,회성남5길 20,,,,,
,경상남도 창원마산회원구 양덕동,61-37,61,37,양덕,37.22,25.12,201504,6,"         4,500",1,,,1981,양덕남2길 12,,,,,
,경상남도 창원마산회원구 양덕동,158-14,158,14,송학,47.44,28.7,201504,15,"         8,000",4,,,1979,양덕동1길 10,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,765,765,0,오션빌리지3동,72.9,81.5,201504,15,"        14,200",1,,,2012,삼계로 115,,,,,
,경상남도 창원마산회원구 회성동,454-18,454,18,(454-18),46.19,33.74,201504,30,"        11,867",3,,,2015,회성남12길 93,,,,,
,경상남도 창원마산회원구 구암동,988,988,0,금복빌라,82.53,60.86,201504,13,"        16,500",4,,,2002,구암동1길 107,,,,,
,경상남도 창원마산회원구 회원동,668-2,668,2,청호,41.12,35.19,201504,2,"         6,000",1,,,1981,회원북26길 45,,,,,
,경상남도 창원마산회원구 양덕동,169-2,169,2,팔용아트빌가동,44.858,22.71,201504,6,"        12,500",4,,,2003,양덕동5길 30,,,,,
,경상남도 창원마산회원구 양덕동,158-7,158,7,타코마,54.94,42.03,201504,28,"         9,300",4,,,1976,양덕로 65,,,,,
,경상남도 창원마산회원구 석전동,285-11,285,11,(285-11),42.9,34.87,201504,6,"         7,600",2,,,1982,석전서8길 19,,,,,
,경상남도 창원마산회원구 회원동,647-3,647,3,진달래,48.6,6.95,201504,14,"         6,500",2,,,1984,회원서10길 13,,,,,
,경상남도 창원마산회원구 회원동,658-2,658,2,연지국민주택,52.325,31.88,201504,30,"         8,000",2,,,1983,회원남33길 34,,,,,
,경상남도 창원마산회원구 회원동,658-2,658,2,연지국민주택,51.9,31.88,201504,20,"         7,900",3,,,1983,회원남33길 34,,,,,
,경상남도 창원마산회원구 봉암동,194,194,0,82주택,52.15,56.96,201504,3,"         4,107",3,,,1982,무역로 271,,,,,
,경상남도 창원마산회원구 봉암동,194,194,0,82주택,52.15,56.96,201504,24,"         3,800",1,,,1982,무역로 271,,,,,
,경상남도 창원마산회원구 회원동,248-3,248,3,배성빌라,63.86,39.96,201504,4,"        11,900",1,,,1997,회원서1길 50-4,,,,,
,경상남도 창원마산회원구 회원동,666-11,666,11,국희,43.63,41.2,201504,15,"         8,400",3,,,1982,회원북24길 43,,,,,
,경상남도 창원마산회원구 회원동,643-7,643,7,무학AB,49.98,50.48,201504,27,"         8,600",2,,,1981,회원남33길 37,,,,,
,경상남도 창원마산회원구 석전동,241-10,241,10,석전동마흥,41.32,41.4,201504,11,"         4,800",2,,,1978,석전동10길 10,,,,,
,경상남도 창원마산회원구 석전동,277-8,277,8,유림,43.561,27.51,201504,17,"         8,000",5,,,2003,석전서1길 3,,,,,
,경상남도 창원마산회원구 석전동,225-1,225,1,목련빌라,46.02,12.1,201504,13,"         7,850",2,,,1986,석전동17길 7,,,,,
,경상남도 창원마산회원구 내서읍 상곡리,159,159,0,광민빌라(네이트빌),59.57,56.91,201504,1,"        16,250",2,,,2015,상곡로 94,,,,,
,경상남도 창원마산회원구 내서읍 상곡리,207,207,0,상안빌라,60.86,35.73,201504,1,"         7,300",2,,,1997,상곡로 68,,,,,
,경상남도 창원마산회원구 석전동,226-1,226,1,(226-1),30.55,28.2,201504,23,"         5,000",1,,,1980,석전동17길 23,,,,,
,경상남도 창원마산회원구 구암동,278-5,278,5,유성,41.55,34.59,201504,3,"         8,200",3,,,1981,구암북2길 18,,,,,
,경상남도 창원마산회원구 구암동,1339-18,1339,18,경상A,48.86,43.4,201504,15,"         8,300",1,,,1983,구암북12길 94,,,,,
,경상남도 창원마산회원구 합성동,167-5,167,5,소라,47.46,44.89,201504,15,"         8,600",2,,,1979,합성동12길 42,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,385-2,385,2,두정숲속애(2단지),59.8869,77.31,201504,25,"        14,500",2,,,2011,숲속로 55,,,,,
,경상남도 창원마산회원구 회원동,236-2,236,2,회원빌라,68.5,28.97,201504,9,"        10,700",2,,,1998,회원서1길 36,,,,,
,경상남도 창원마산회원구 합성동,65-10,65,10,백합,40.2,37.54,201504,10,"         7,720",1,,,1980,금강로 160,,,,,
,경상남도 창원마산회원구 구암동,1339-3,1339,3,경상B,49.52,31.3,201504,10,"         8,700",1,,,1983,구암북12길 94,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,842,842,0,두정숲속애2차(3동),75.385,95.12,201504,1,"        15,500",1,,,2012,삼계숲길 169-2,,,,,
,경상남도 창원마산회원구 합성동,602-6,602,6,웰 하우스,39.0649,43.17,201504,6,"         8,500",4,,,2013,금강로 90,,,,,
,경상남도 창원마산회원구 회원동,25-19,25,19,회원(25-19),52.03,48.0,201504,23,"         6,000",2,,,1982,회원동19길 16,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,440-2,440,2,두정숲속애2차(2동),75.385,85.58,201504,9,"        16,100",3,,,2012,삼계숲길 169-1,,,,,
,경상남도 창원마산회원구 회성동,454-18,454,18,(454-18),67.2569,49.12,201505,29,"        17,297",2,,,2015,회성남12길 93,,,,,
,경상남도 창원마산회원구 합성동,62-32,62,32,태양,50.12,41.09,201505,26,"         6,157",2,,,1980,합성북21길 10,,,,,
,경상남도 창원마산회원구 합성동,316-35,316,35,(316-35),47.7,31.6,201505,20,"         5,000",2,,,1990,합성동13길 52-1,,,,,
,경상남도 창원마산회원구 합성동,129-6,129,6,태우,51.9,39.67,201505,1,"        10,000",1,,,1983,합성서11길 148-1,,,,,
,경상남도 창원마산회원구 구암동,262-5,262,5,제일,58.82,45.3,201505,20,"         9,300",3,,,1984,구암북19길 124,,,,,
,경상남도 창원마산회원구 내서읍 원계리,505-1,505,1,명품에브라임,84.77,58.78,201505,17,"        18,500",3,,,2013,광려천남로 259-35,,,,,
,경상남도 창원마산회원구 구암동,83-11,83,11,동명,51.93,44.06,201505,21,"        10,300",1,,,1979,구암남8길 17,,,,,
,경상남도 창원마산회원구 회원동,248-12,248,12,동방빌라,140.21,84.53,201505,1,"        18,000",5,,,2009,무학로 673,,,,,
,경상남도 창원마산회원구 구암동,268-8,268,8,대지,49.05,47.92,201505,12,"         8,150",3,,,1983,구암북11길 3,,,,,
,경상남도 창원마산회원구 내서읍 중리,343,343,0,무진하이츠,78.88,61.79,201505,21,"        10,000",4,,,1998,호원로 221-32,,,,,
,경상남도 창원마산회원구 합성동,132-4,132,4,팔용,34.13,28.67,201505,13,"         5,000",1,,,1979,합성동5길 10,,,,,
,경상남도 창원마산회원구 회성동,445-18,445,18,두승,72.11,34.75,201505,6,"         8,000",2,,,2003,회성남7길 26,,,,,
,경상남도 창원마산회원구 양덕동,72-9,72,9,한효N,48.33,46.54,201505,27,"        10,500",1,,,1981,양덕서6길 35,,,,,
,경상남도 창원마산회원구 회성동,527,527,0,파크캐슬,55.4528,63.13,201505,3,"        18,600",1,,,2014,회성남20길 40,,,,,
,경상남도 창원마산회원구 양덕동,164-76,164,76,(164-76),48.135,54.99,201505,20,"        10,000",2,,,1985,양덕동4길 15,,,,,
,경상남도 창원마산회원구 양덕동,73-3,73,3,(73-3),44.43,43.67,201505,28,"        11,000",2,,,1981,양덕서6길 22,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,326-5,326,5,라임하우스(326-5),59.96,76.81,201505,23,"        15,700",3,,,2013,광려로 76-16,,,,,
,경상남도 창원마산회원구 회원동,643-25,643,25,누리봄빌라,83.05,64.87,201505,13,"        19,000",2,,,2013,무학로 572,,,,,
,경상남도 창원마산회원구 내서읍 상곡리,159,159,0,광민빌라(네이트빌),59.57,56.91,201505,29,"        16,250",3,,,2015,상곡로 94,,,,,
,경상남도 창원마산회원구 내서읍 상곡리,159,159,0,광민빌라(네이트빌),59.59,56.93,201505,29,"        15,600",4,,,2015,상곡로 94,,,,,
,경상남도 창원마산회원구 합성동,60-2,60,2,덕성,44.73,39.97,201505,19,"        10,400",2,,,1981,합성북23길 23-40,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,739-1,739,1,너울림빌라2차,80.605,106.6,201505,7,"        22,608",3,,,2014,삼계로 152,,,,,
,경상남도 창원마산회원구 회원동,668-2,668,2,청호,41.12,35.19,201505,17,"         8,500",2,,,1981,회원북26길 45,,,,,
,경상남도 창원마산회원구 합성동,602-6,602,6,웰 하우스,40.9986,45.3,201505,20,"        11,000",2,,,2013,금강로 90,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,385-2,385,2,두정숲속애(2단지),59.8869,77.31,201505,30,"        13,800",4,,,2011,숲속로 55,,,,,
,경상남도 창원마산회원구 내서읍 삼계리,385-2,385,2,두정숲속애(2단지),59.8869,77.31,201505,1,"        13,800",3,,,2011,숲속로 55,,,,,
,경상남도 창원마산회원구 내서읍 원계리,643-2,643,2,유강빌리지102동,56.28,56.63,201505,14,"        14,000",2,,,2013,원계증산길 70-21,,,,,
,경상남도 창원마산회원구 회원동,390-49,390,49,회원(390-49),45.36,35.69,201505,10,"         9,000",1,,,1979,회원북6길 23-10,,,,,
,경상남도 창원마산회원구 회원동,25-19,25,19,회원(25-19),44.03,29.7,201506,20,"         6,500",1,,,1982,회원동19길 16,,,,,
,경상남도 창원마산회원구 구암동,988,988,0,금복빌라,84.94,62.64,201506,17,"        16,500",2,,,2002,구암동1길 107,,,,,
,경상남도 창원마산회원구 구암동,1339-3,1339,3,경상B,49.52,31.3,201506,25,"         7,200",3,,,1983,구암북12길 94,,,,,
,경상남도 창원마산회원구 구암동,1359-15,1359,15,구암강남빌라,73.31,49.55,201506,25,"        15,700",2,,,1997,구암동1길 40,,,,,
,경상남도 창원마산회원구 구암동,1339-3,1339,3,경상B,49.52,31.3,201506,11,"         8,400",1,,,1983,구암북12길 94,,,,,
,경상남도 창원마산회원구 합성동,60-2,60,2,덕성,32.99,29.38,201506,16,"         9,680",1,,,1981,합성북23길 23-40,,,,,
,경상남도 창원마산회원구 합성동,67-10,67,10,(67-10),43.77,32.78,201506,22,"         8,600",2,,,1978,합포성지길 50,,,,,
,경상남도 창원마산회원구 회원동,645-12,645,12,78화란주택19동,39.67,54.13,201506,29,"         8,500",2,,,1989,회원서3길 17-2,,,,,
,경상남도 창원마산회원구 양덕동,169-2,169,2,팔용아트빌가동,44.858,22.71,201506,17,"        12,500",2,,,2003,양덕동5길 30,,,,,
,경상남도 창원마산회원구 회성동,527,527,0,파크캐슬,55.4528,63.13,201506,23,"        19,300",3,,,2014,회성남20길 40,,,,,
,경상남도 창원마산회원구 양덕동,72-9,72,9,한효N,50.84,46.54,201506,18,"         9,600",1,,,1981,양덕서6길 35,,,,,
,경상남도 창원마산회원구 회성동,404-13,404,13,목천빌,83.82,34.81,201506,1,"        13,600",4,,,1991,회성남5길 29,,,,,
,경상남도 창원마산회원구 합성동,61-3,61,3,합성동무궁화주택나,42.74,46.3,201506,17,"         4,000",2,,,1980,합성북23길 22-1,,,,,
,경상남도 창원마산회원구 합성동,132-4,132,4,팔용,34.13,28.67,201506,30,"         4,250",1,,,1979,합성동5길 10,,,,,
,경상남도 창원마산회원구 합성동,131-58,131,58,조은아트빌B,67.254,33.73,201506,2,"        17,350",3,,,2003,합성동4길 10,,,,,
,경상남도 창원마산회원구 회성동,454-18,454,18,(454-18),67.2569,49.12,201506,30,"        18,000",5,,,2015,회성남12길 93,,,,,
,경상남도 창원마산회원구 구암동,83-11,83,11,동명,37.69,32.0,201506,7,"         5,850",3,,,1979,구암남8길 17,,,,,
,경상남도 창원마산회원구 석전동,164-8,164,8,청운주택,67.765,43.94,201506,9,"        12,900",1,,,1993,석전북7길 38,,,,,
,경상남도 창원마산회원구 봉암동,457-3,457,3,(457-3),56.26,38.24,201506,11,"        10,000",3,,,1982,봉암북3길 34,,,,,
,경상남도 창원마산회원구 봉암동,457-3,457,3,(457-3),56.26,38.24,201506,11,"        10,000",3,,,1982,봉암북3길 34,,,,,
,경상남도 창원마산회원구 회원동,643-25,643,25,누리봄빌라,83.05,64.87,201506,12,"        19,200",3,,,2013,무학로 572,,,,,
,경상남도 창원마산회원구 회원동,659-9,659,9,회원주택,49.23,42.71,201506,13,"         7,900",3,,,1983,회원남31길 33,,,,,
,경상남도 창원마산회원구 석전동,252-29,252,29,보광주택,67.78,56.7,201506,5,"        12,300",2,,,1986,석전동1길 17,,,,,
,경상남도 창원마산회원구 석전동,222-12,222,12,수구,52.89,46.5,201506,13,"         7,200",2,,,1979,석전동17길 20,,,,,
,경상남도 창원마산회원구 구암동,268-3,268,3,천주,50.71,46.16,201506,25,"         8,500",1,,,1982,구암북1길 70,,,,,
