NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
23.0,경상남도 창원시 마산합포구 산호동,337-75,337,75,파인하우스,19.72,7.32,202311,23,"3,750",3,-,-,2011,합포동3길 8,-,직거래,-,-,연립
5.0,경상남도 창원시 마산합포구 문화동,14-100,14,100,문화,50.71,60.0367,202312,8,"7,000",1,-,-,1981,문화서7길 22,-,직거래,-,-,연립다세대
2.0,경상남도 창원시 마산합포구 교방동,354-1,354,1,영진,38.61,40.729,202312,18,"2,800",2,-,-,1987,무학로 535-2,-,직거래,-,-,연립
1.0,경상남도 창원시 마산합포구 중앙동2가,1-432,1,432,원호주택,60.03,43.302,202312,27,"10,700",3,-,-,1981,중앙동3길 32-7,-,중개거래,경남 창원마산합포구,-,연립다세대
6.0,경상남도 창원시 마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,202312,5,"5,400",5,-,-,1998,해안대로 25,-,중개거래,경남 창원마산합포구,-,연립
4.0,경상남도 창원시 마산합포구 교방동,365-7,365,7,대하주택(국민),50.58,43.3,202312,15,"6,200",3,-,-,1986,무학로 525,-,직거래,-,-,연립
3.0,경상남도 창원시 마산합포구 월포동,2-118,2,118,영진블루빌A,59.28,38.3125,202312,15,"16,000",3,-,-,2011,반월동4길 16,-,중개거래,경남 창원마산합포구,-,다세대
44.0,경상남도 창원시 마산합포구 문화동,14-50,14,50,동원국민주택,47.7,6.9562,202401,9,"7,200",3,개인,개인,1983,문화서7길 28,20240123,직거래,-,-,연립
43.0,경상남도 창원시 마산합포구 문화동,14-50,14,50,동원국민주택,47.7,6.9562,202401,9,"7,200",3,개인,개인,1983,문화서7길 28,-,직거래,-,24.03.04,연립
42.0,경상남도 창원시 마산합포구 자산동,188-6,188,6,자산81국민,49.68,44.75,202401,15,"5,500",2,개인,개인,1982,자산북1길 18,-,중개거래,경남 창원시마산합포구,24.02.16,연립
45.0,경상남도 창원시 마산합포구 진동면 진동리,126-2,126,2,선우2차,74.46,55.125,202401,9,"9,400",4,개인,개인,2011,신성산로 6-15,-,중개거래,경남 창원시마산회원구,24.03.06,다세대
40.0,경상남도 창원시 마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,202402,28,"3,800",5,개인,개인,1998,해안대로 25,-,중개거래,경남 창원시마산합포구,24.03.22,연립
41.0,경상남도 창원시 마산합포구 신창동,18,18,0,평화,98.25,15.6361,202402,26,"7,380",2,개인,개인,1975,고운로 22,-,직거래,-,24.02.27,연립다세대
37.0,경상남도 창원시 마산합포구 교방동,184-10,184,10,교방주택,45.6,43.07,202403,11,"7,800",2,개인,개인,1984,천하장사로 10,-,중개거래,경남 창원시마산합포구,24.04.09,연립
35.0,경상남도 창원시 마산합포구 신흥동,2-12,2,12,상우다솜비,61.36,45.86,202403,16,"16,000",5,개인,개인,2012,중앙남5길 80,-,중개거래,경남 창원시 마산합포구,24.05.21,다세대
36.0,경상남도 창원시 마산합포구 진동면 요장리,268-34,268,34,새한비치빌라,75.95,72.5641,202403,14,"7,500",4,개인,개인,1998,광암2길 19,-,직거래,-,24.03.15,다세대
34.0,경상남도 창원시 마산합포구 반월동,83-3,83,3,반월,39.75,27.75,202403,20,"11,950",2,개인,개인,1983,반월북2길 19,-,중개거래,경남 창원시 마산합포구,24.05.21,연립
38.0,경상남도 창원시 마산합포구 자산동,188-6,188,6,자산81국민,48.5,44.75,202403,5,"5,300",1,개인,개인,1982,자산북1길 18,-,중개거래,경남 창원시마산합포구,24.03.28,연립
39.0,경상남도 창원시 마산합포구 산호동,46-2,46,2,행운빌B동,83.66,67.4085,202403,2,"17,500",4,개인,개인,2011,산호남6길 26,-,중개거래,경남 고성군,24.04.03,다세대
31.0,경상남도 창원시 마산합포구 신흥동,2-6,2,6,상우다솜씨,74.76,53.3792,202404,16,"16,500",2,개인,개인,2013,중앙남4길 79,-,중개거래,경남 창원시마산합포구,24.05.23,다세대
32.0,경상남도 창원시 마산합포구 자산동,203-34,203,34,무학,46.78,41.27,202404,13,"7,000",1,개인,개인,1987,자산서3길 2-3,-,중개거래,"경남 창원시마산합포구, 경남 창원시성산구",24.05.23,연립
29.0,경상남도 창원시 마산합포구 교방동,289-16,289,16,다보트윈빌102동,80.53,54.232,202404,29,"13,500",5,개인,법인,2002,교방서2길 78,-,직거래,-,24.04.30,다세대
30.0,경상남도 창원시 마산합포구 문화동,14-50,14,50,동원국민주택,43.2,6.9562,202404,22,"8,000",1,개인,개인,1983,문화서7길 28,-,중개거래,경남 창원시 마산합포구,24.04.25,연립
33.0,경상남도 창원시 마산합포구 중앙동3가,2-3,2,3,경남데파트,79.18,30.97,202404,12,"7,500",3,개인,개인,1983,3·15대로 255,-,직거래,-,24.04.15,연립다세대
26.0,경상남도 창원시 마산합포구 진동면 고현리,127-2,127,2,고현빌라(가동),75.98,58.625,202405,17,"5,800",1,개인,개인,1997,고현새동네길 9,-,중개거래,경남 창원시마산합포구,24.06.05,다세대
25.0,경상남도 창원시 마산합포구 교방동,382-29,382,29,대남그린빌A동,65.57,44.18,202405,29,"11,000",2,개인,법인,2003,교방동2길 7,-,직거래,-,24.05.29,다세대
28.0,경상남도 창원시 마산합포구 상남동,41-5,41,5,예원시티빌,47.9746,19.8626,202405,12,"11,800",2,개인,개인,2012,상남시장로 11,-,중개거래,경남 창원시 마산회원구,24.06.20,연립
27.0,경상남도 창원시 마산합포구 교방동,384-4,384,4,동림준맨션,53.55,47.0068,202405,16,"10,000",2,개인,법인,1984,교방서5길 9,-,직거래,-,24.05.16,연립다세대
20.0,경상남도 창원시 마산합포구 구산면 수정리,620-2,620,2,상진빌라,66.15,31.04,202407,20,"3,000",2,개인,개인,1994,구산로 587,-,직거래,-,24.08.09,다세대
19.0,경상남도 창원시 마산합포구 교방동,384-4,384,4,동림준맨션,53.55,47.0068,202407,31,"8,700",2,개인,개인,1984,교방서5길 9,-,직거래,-,24.07.31,연립다세대
24.0,경상남도 창원시 마산합포구 교방동,383-10,383,10,신정,67.32,63.7,202407,1,"6,000",3,개인,개인,1984,교방서6길 12,-,직거래,-,24.07.12,연립
23.0,경상남도 창원시 마산합포구 상남동,74-14,74,14,(74-14),69.11,13.2519,202407,15,"11,000",2,개인,개인,2005,노산북8길 20,-,중개거래,경남 창원시 마산합포구,24.07.25,다세대
21.0,경상남도 창원시 마산합포구 완월동,284-7,284,7,태화가든타운,185.84,107.84,202407,20,"19,000",2,개인,개인,1991,장군천로 8,-,중개거래,경남 창원시 마산합포구,24.11.28,연립
22.0,경상남도 창원시 마산합포구 진동면 진동리,136-1,136,1,진동파크빌,69.01,55.7875,202407,19,"11,000",5,개인,개인,2012,신성산2길 26,-,직거래,-,24.07.19,다세대
12.0,경상남도 창원시 마산합포구 교방동,184-10,184,10,교방주택,45.6,43.07,202408,31,"8,000",2,개인,개인,1984,천하장사로 10,-,중개거래,경남 창원시 마산합포구,24.09.27,연립
15.0,경상남도 창원시 마산합포구 자산동,131-2,131,2,(131-2),47.1,45.0003,202408,6,"7,294",1,개인,개인,1987,자산동10길 14-1,-,중개거래,경남 창원시 마산회원구,24.08.16,다세대
17.0,경상남도 창원시 마산합포구 진동면 진동리,136-1,136,1,진동파크빌,69.01,55.7875,202408,6,"10,000",4,개인,개인,2012,신성산2길 26,-,중개거래,경남 창원시 마산합포구,24.08.30,다세대
16.0,경상남도 창원시 마산합포구 자산동,131-2,131,2,(131-2),44.8,41.9997,202408,6,"7,294",2,개인,개인,1987,자산동10길 14-1,-,중개거래,경남 창원시 마산회원구,24.08.16,다세대
18.0,경상남도 창원시 마산합포구 구산면 수정리,593-1,593,1,회신그린빌라,74.99,53.5,202408,1,"4,550",4,개인,개인,1994,수정3길 11,-,직거래,-,24.08.13,다세대
14.0,경상남도 창원시 마산합포구 서성동,83-62,83,62,서성,49.35,32.67,202408,23,"6,500",3,개인,법인,1983,동서남2길 17,-,중개거래,경남 창원시 마산합포구,24.10.25,연립
13.0,경상남도 창원시 마산합포구 교방동,184-10,184,10,교방주택,45.0,43.07,202408,26,"4,000",2,개인,개인,1984,천하장사로 10,-,직거래,-,24.08.26,연립
9.0,경상남도 창원시 마산합포구 월영동,620-5,620,5,형제빌라,36.96,41.89,202409,19,"4,000",2,개인,개인,1999,월영서10길 14,-,직거래,-,24.09.19,다세대
10.0,경상남도 창원시 마산합포구 장군동4가,26-12,26,12,청원그린빌라B,71.58,33.5,202409,10,"10,500",2,개인,개인,2002,완월동15길 13,-,중개거래,경남 창원시 마산합포구,24.10.30,다세대
11.0,경상남도 창원시 마산합포구 산호동,563-1,563,1,산호파크빌라,188.12,129.13,202409,5,"20,000",1,개인,개인,1995,합포북13길 33,-,중개거래,경남 창원시 마산합포구,24.10.04,연립
8.0,경상남도 창원시 마산합포구 산호동,31-11,31,11,플러스빌,72.15,55.025,202410,3,"16,200",2,개인,개인,2002,산호북14길 11,-,중개거래,경남 창원시 마산합포구,24.10.31,다세대
7.0,경상남도 창원시 마산합포구 진동면 진동리,128-2,128,2,선우하이츠,74.25,52.6625,202410,4,"9,850",3,개인,개인,2011,신성산1길 12-5,-,중개거래,경남 창원시 마산합포구,24.11.14,다세대
5.0,경상남도 창원시 마산합포구 진동면 진동리,128-2,128,2,선우하이츠,74.25,52.6625,202410,26,"10,000",2,개인,개인,2011,신성산1길 12-5,-,직거래,-,24.10.31,다세대
6.0,경상남도 창원시 마산합포구 완월동,284-7,284,7,태화가든타운,130.95,75.98,202410,14,"16,000",2,개인,개인,1991,장군천로 8,-,중개거래,경남 창원시 마산합포구,24.11.27,연립
4.0,경상남도 창원시 마산합포구 진동면 진동리,126-9,126,9,선우3차,68.59,53.2875,202410,28,"9,000",5,개인,개인,2012,신성산로 6-21,-,중개거래,경남 창원시 마산합포구,24.11.07,다세대
3.0,경상남도 창원시 마산합포구 월영동,33-2,33,2,테라스더힐,84.135,42.6992,202411,8,"38,000",3,개인,개인,2020,무학로 212,-,중개거래,경남 창원시 마산합포구,-,다세대
2.0,경상남도 창원시 마산합포구 산호동,269-8,269,8,아진파크빌,70.41,31.1316,202411,29,"8,700",5,개인,개인,2003,합포북13길 90,-,직거래,-,24.11.29,다세대
1.0,경상남도 창원시 마산합포구 교방동,382-30,382,30,대남그린빌B동,84.75,55.3,202412,9,"13,500",2,개인,개인,2003,교방동2길 9,-,중개거래,경남 창원시 마산합포구,-,다세대
